date,mvrv,mvrv_minus_1,btc_price_usd,realized_price_usd
2021-08-19,2.3,1.3,46761.49,20342.17
2021-08-20,2.42,1.42,49336.45,20393.86
2021-08-21,2.39,1.39,48867.87,20417.88
2021-08-22,2.41,1.41,49289.71,20440.2
2021-08-23,2.42,1.42,49521.06,20491.59
2021-08-24,2.33,1.33,47690.54,20496.5
2021-08-25,2.38,1.38,48996.44,20596.46
2021-08-26,2.27,1.27,46852.22,20617.41
2021-08-27,2.38,1.38,49088.1,20648.28
2021-08-28,2.37,1.37,48918.9,20664.09
2021-08-29,2.36,1.36,48794.26,20674.19
2021-08-30,2.27,1.27,46993.31,20684.32
2021-08-31,2.28,1.28,47159.26,20707.14
2021-09-01,2.35,1.35,48840.01,20748.59
2021-09-02,2.37,1.37,49280.77,20784.54
2021-09-03,2.4,1.4,50019.51,20816.5
2021-09-04,2.4,1.4,49935.29,20837.2
2021-09-05,2.48,1.48,51784.16,20858.73
2021-09-06,2.52,1.52,52693.32,20895.68
2021-09-07,2.25,1.25,46856.31,20864.37
2021-09-08,2.21,1.21,46073.45,20865.27
2021-09-09,2.22,1.22,46392.85,20902.33
2021-09-10,2.15,1.15,44853.1,20896.28
2021-09-11,2.16,1.16,45166.12,20900.05
2021-09-12,2.2,1.2,46049.72,20911.5
2021-09-13,2.15,1.15,44958.56,20907.23
2021-09-14,2.25,1.25,47129.01,20945.08
2021-09-15,2.29,1.29,48148.45,20992.51
2021-09-16,2.27,1.27,47764.47,21019.37
2021-09-17,2.25,1.25,47297.98,21030.59
2021-09-18,2.3,1.3,48312.46,21047.36
2021-09-19,2.24,1.24,47251.76,21053.35
2021-09-20,2.04,1.04,42925.46,21006.1
2021-09-21,1.94,0.94,40709.59,20965.43
2021-09-22,2.08,1.08,43576.15,20992.1
2021-09-23,2.14,1.14,44893.87,21009.61
2021-09-24,2.04,1.04,42848.41,20994.16
2021-09-25,2.03,1.03,42721.91,20994.05
2021-09-26,2.04,1.04,43201.79,21139.02
2021-09-27,2.0,1.0,42187.51,21134.45
2021-09-28,1.94,0.94,41056.79,21117.56
2021-09-29,1.97,0.97,41539.43,21121.91
2021-09-30,2.07,1.07,43829.34,21153.54
2021-10-01,2.27,1.27,48164.35,21224.82
2021-10-02,2.24,1.24,47669.02,21253.82
2021-10-03,2.27,1.27,48234.05,21269.53
2021-10-04,2.31,1.31,49276.91,21310.76
2021-10-05,2.41,1.41,51504.27,21376.76
2021-10-06,2.57,1.57,55345.85,21533.37
2021-10-07,2.49,1.49,53797.21,21605.52
2021-10-08,2.49,1.49,53949.29,21641.27
2021-10-09,2.54,1.54,54968.04,21672.22
2021-10-10,2.52,1.52,54700.24,21704.95
2021-10-11,2.64,1.64,57498.8,21771.99
2021-10-12,2.57,1.57,56010.9,21826.32
2021-10-13,2.62,1.62,57369.0,21887.35
2021-10-14,2.61,1.61,57359.21,21949.07
2021-10-15,2.79,1.79,61684.96,22077.11
2021-10-16,2.75,1.75,60877.77,22119.88
2021-10-17,2.78,1.78,61520.54,22151.66
2021-10-18,2.79,1.79,62038.16,22236.43
2021-10-19,2.87,1.87,64283.97,22416.68
2021-10-20,2.93,1.93,66021.02,22563.22
2021-10-21,2.75,1.75,62283.96,22629.7
2021-10-22,2.68,1.68,60693.59,22641.93
2021-10-23,2.71,1.71,61313.09,22665.89
2021-10-24,2.68,1.68,60863.56,22719.08
2021-10-25,2.76,1.76,63089.04,22819.57
2021-10-26,2.64,1.64,60315.68,22847.06
2021-10-27,2.56,1.56,58464.42,22843.57
2021-10-28,2.65,1.65,60610.11,22902.91
2021-10-29,2.71,1.71,62282.5,22971.99
2021-10-30,2.69,1.69,61891.91,22995.22
2021-10-31,2.66,1.66,61349.75,23041.91
2021-11-01,2.63,1.63,60960.98,23147.75
2021-11-02,2.72,1.72,63260.05,23292.18
2021-11-03,2.69,1.69,62929.93,23384.25
2021-11-04,2.63,1.63,61448.47,23397.1
2021-11-05,2.6,1.6,61019.66,23451.69
2021-11-06,2.62,1.62,61529.76,23482.67
2021-11-07,2.69,1.69,63302.78,23509.57
2021-11-08,2.85,1.85,67549.14,23660.79
2021-11-09,2.82,1.82,66939.24,23745.64
2021-11-10,2.73,1.73,64926.06,23801.57
2021-11-11,2.72,1.72,64820.8,23856.29
2021-11-12,2.65,1.65,64156.3,24182.34
2021-11-13,2.66,1.66,64409.56,24204.4
2021-11-14,2.7,1.7,65509.06,24228.29
2021-11-15,2.62,1.62,63614.06,24273.91
2021-11-16,2.47,1.47,60108.9,24311.63
2021-11-17,2.48,1.48,60365.6,24352.52
2021-11-18,2.34,1.34,56930.68,24302.29
2021-11-19,2.39,1.39,58136.22,24318.91
2021-11-20,2.46,1.46,59769.66,24343.98
2021-11-21,2.41,1.41,58700.83,24348.12
2021-11-22,2.32,1.32,56303.06,24316.68
2021-11-23,2.37,1.37,57566.6,24337.08
2021-11-24,2.35,1.35,57175.09,24352.58
2021-11-25,2.4,1.4,58966.99,24540.61
2021-11-26,2.2,1.2,53788.22,24476.04
2021-11-27,2.24,1.24,54805.03,24475.75
2021-11-28,2.34,1.34,57331.41,24504.62
2021-11-29,2.36,1.36,57839.55,24549.78
2021-11-30,2.32,1.32,56975.35,24562.9
2021-12-01,2.33,1.33,57227.97,24604.42
2021-12-02,2.3,1.3,56522.76,24601.74
2021-12-03,2.18,1.18,53663.25,24567.42
2021-12-04,2.01,1.01,49243.39,24471.04
2021-12-05,2.02,1.02,49465.5,24462.97
2021-12-06,2.07,1.07,50552.83,24444.56
2021-12-07,2.07,1.07,50633.01,24503.4
2021-12-08,2.06,1.06,50513.04,24498.67
2021-12-09,1.95,0.95,47593.85,24449.03
2021-12-10,1.93,0.93,47191.14,24428.65
2021-12-11,2.02,1.02,49398.4,24452.69
2021-12-12,2.05,1.05,50109.99,24458.7
2021-12-13,1.91,0.91,46731.03,24426.49
2021-12-14,1.98,0.98,48387.69,24457.3
2021-12-15,2.0,1.0,48885.05,24467.53
2021-12-16,1.95,0.95,47635.92,24460.71
2021-12-17,1.89,0.89,46164.14,24431.23
2021-12-18,1.92,0.92,46861.62,24435.27
2021-12-19,1.91,0.91,46697.13,24436.14
2021-12-20,1.92,0.92,46913.54,24427.1
2021-12-21,2.0,1.0,48917.48,24450.28
2021-12-22,1.99,0.99,48614.97,24454.92
2021-12-23,2.07,1.07,50830.2,24499.8
2021-12-24,2.07,1.07,50840.36,24515.5
2021-12-25,2.06,1.06,50431.63,24510.08
2021-12-26,2.07,1.07,50790.88,24520.57
2021-12-27,2.07,1.07,50714.73,24529.92
2021-12-28,1.94,0.94,47536.39,24499.68
2021-12-29,1.9,0.9,46471.7,24476.42
2021-12-30,1.92,0.92,47129.66,24484.84
2021-12-31,1.89,0.89,46197.31,24480.29
2022-01-01,1.95,0.95,47737.35,24489.85
2022-01-02,1.93,0.93,47306.41,24489.18
2022-01-03,1.9,0.9,46450.79,24479.83
2022-01-04,1.87,0.87,45824.54,24456.22
2022-01-05,1.78,0.78,43432.51,24424.4
2022-01-06,1.77,0.77,43094.54,24398.85
2022-01-07,1.71,0.71,41543.79,24351.41
2022-01-08,1.71,0.71,41686.67,24341.97
2022-01-09,1.72,0.72,41869.6,24338.22
2022-01-10,1.72,0.72,41832.59,24329.54
2022-01-11,1.76,0.76,42743.03,24325.76
2022-01-12,1.8,0.8,43919.67,24345.12
2022-01-13,1.75,0.75,42575.61,24328.29
2022-01-14,1.77,0.77,43089.83,24326.96
2022-01-15,1.77,0.77,43088.74,24328.81
2022-01-16,1.77,0.77,43100.36,24331.45
2022-01-17,1.74,0.74,42224.38,24310.17
2022-01-18,1.74,0.74,42372.75,24302.79
2022-01-19,1.72,0.72,41674.8,24265.32
2022-01-20,1.68,0.68,40697.03,24235.05
2022-01-21,1.51,0.51,36469.3,24091.83
2022-01-22,1.46,0.46,35075.92,24045.67
2022-01-23,1.51,0.51,36288.15,24045.85
2022-01-24,1.53,0.53,36702.79,24018.36
2022-01-25,1.54,0.54,36975.99,24014.32
2022-01-26,1.53,0.53,36829.37,23997.22
2022-01-27,1.55,0.55,37189.85,23984.62
2022-01-28,1.58,0.58,37744.7,23956.8
2022-01-29,1.6,0.6,38184.86,23920.61
2022-01-30,1.59,0.59,37908.44,23897.7
2022-01-31,1.61,0.61,38494.66,23897.17
2022-02-01,1.61,0.61,38721.49,24025.48
2022-02-02,1.54,0.54,36918.19,24002.76
2022-02-03,1.56,0.56,37328.64,23994.9
2022-02-04,1.73,0.73,41590.34,24046.97
2022-02-05,1.72,0.72,41418.21,24051.65
2022-02-06,1.76,0.76,42412.41,24060.91
2022-02-07,1.82,0.82,43861.07,24097.84
2022-02-08,1.83,0.83,44080.12,24118.16
2022-02-09,1.84,0.84,44422.91,24134.02
2022-02-10,1.8,0.8,43531.67,24142.29
2022-02-11,1.76,0.76,42398.98,24148.77
2022-02-12,1.75,0.75,42239.01,24158.23
2022-02-13,1.74,0.74,42069.84,24159.23
2022-02-14,1.76,0.76,42552.28,24160.66
2022-02-15,1.84,0.84,44576.33,24197.43
2022-02-16,1.81,0.81,43896.34,24201.26
2022-02-17,1.68,0.68,40545.09,24162.58
2022-02-18,1.66,0.66,39994.66,24146.95
2022-02-19,1.66,0.66,40107.12,24145.91
2022-02-20,1.59,0.59,38397.25,24129.47
2022-02-21,1.54,0.54,37037.39,24099.88
2022-02-22,1.59,0.59,38267.75,24100.58
2022-02-23,1.55,0.55,37270.85,24093.08
2022-02-24,1.59,0.59,38353.62,24096.6
2022-02-25,1.63,0.63,39239.77,24093.81
2022-02-26,1.62,0.62,39134.83,24087.3
2022-02-27,1.57,0.57,37714.96,24072.59
2022-02-28,1.79,0.79,43189.46,24176.36
2022-03-01,1.84,0.84,44428.47,24211.46
2022-03-02,1.81,0.81,43935.37,24221.21
2022-03-03,1.75,0.75,42474.37,24231.78
2022-03-04,1.62,0.62,39154.4,24181.72
2022-03-05,1.63,0.63,39407.02,24181.63
2022-03-06,1.59,0.59,38428.92,24176.22
2022-03-07,1.57,0.57,38030.63,24160.39
2022-03-08,1.6,0.6,38748.52,24165.48
2022-03-09,1.73,0.73,41962.85,24194.68
2022-03-10,1.63,0.63,39443.42,24167.3
2022-03-11,1.6,0.6,38741.03,24186.06
2022-03-12,1.6,0.6,38805.53,24186.2
2022-03-13,1.56,0.56,37796.31,24180.91
2022-03-14,1.64,0.64,39696.28,24194.23
2022-03-15,1.63,0.63,39314.86,24185.93
2022-03-16,1.7,0.7,41133.64,24218.14
2022-03-17,1.69,0.69,40956.79,24198.37
2022-03-18,1.73,0.73,41790.97,24212.04
2022-03-19,1.74,0.74,42235.02,24223.12
2022-03-20,1.7,0.7,41243.16,24220.49
2022-03-21,1.69,0.69,41043.9,24223.29
2022-03-22,1.75,0.75,42380.11,24247.29
2022-03-23,1.77,0.77,42904.1,24265.77
2022-03-24,1.81,0.81,44006.77,24291.25
2022-03-25,1.82,0.82,44331.36,24410.82
2022-03-26,1.82,0.82,44542.31,24417.97
2022-03-27,1.92,0.92,46842.14,24455.89
2022-03-28,1.92,0.92,47128.71,24517.86
2022-03-29,1.93,0.93,47445.3,24569.31
2022-03-30,1.91,0.91,47056.41,24585.58
2022-03-31,1.85,0.85,45522.65,24573.26
2022-04-01,1.88,0.88,46299.75,24600.98
2022-04-02,1.86,0.86,45822.28,24598.09
2022-04-03,1.89,0.89,46414.26,24612.08
2022-04-04,1.89,0.89,46609.36,24630.47
2022-04-05,1.85,0.85,45501.58,24627.04
2022-04-06,1.76,0.76,43177.78,24591.01
2022-04-07,1.77,0.77,43466.21,24587.61
2022-04-08,1.72,0.72,42273.38,24567.65
2022-04-09,1.74,0.74,42768.61,24570.95
2022-04-10,1.72,0.72,42153.77,24564.13
2022-04-11,1.61,0.61,39536.71,24523.79
2022-04-12,1.63,0.63,40086.66,24553.33
2022-04-13,1.68,0.68,41150.33,24563.48
2022-04-14,1.63,0.63,39951.63,24577.81
2022-04-15,1.65,0.65,40563.69,24583.13
2022-04-16,1.64,0.64,40392.55,24580.04
2022-04-17,1.61,0.61,39688.16,24576.4
2022-04-18,1.66,0.66,40811.03,24581.06
2022-04-19,1.69,0.69,41504.44,24591.77
2022-04-20,1.68,0.68,41375.35,24592.58
2022-04-21,1.64,0.64,40490.97,24633.99
2022-04-22,1.61,0.61,39716.04,24610.34
2022-04-23,1.6,0.6,39445.97,24607.64
2022-04-24,1.6,0.6,39466.26,24606.23
2022-04-25,1.64,0.64,40437.52,24606.17
2022-04-26,1.55,0.55,38117.39,24565.82
2022-04-27,1.6,0.6,39252.04,24569.2
2022-04-28,1.62,0.62,39749.75,24570.83
2022-04-29,1.57,0.57,38594.22,24548.27
2022-04-30,1.53,0.53,37650.13,24535.02
2022-05-01,1.57,0.57,38480.53,24536.65
2022-05-02,1.57,0.57,38513.01,24500.73
2022-05-03,1.54,0.54,37725.38,24467.97
2022-05-04,1.62,0.62,39680.21,24490.46
2022-05-05,1.5,0.5,36546.86,24443.87
2022-05-06,1.47,0.47,36009.89,24417.34
2022-05-07,1.45,0.45,35469.21,24405.64
2022-05-08,1.4,0.4,34033.77,24377.7
2022-05-09,1.24,0.24,30076.9,24216.27
2022-05-10,1.28,0.28,31013.12,24167.01
2022-05-11,1.21,0.21,29017.21,24020.78
2022-05-12,1.21,0.21,28915.72,23956.95
2022-05-13,1.22,0.22,29244.83,23910.32
2022-05-14,1.25,0.25,30050.31,23950.88
2022-05-15,1.31,0.31,31296.11,23958.52
2022-05-16,1.25,0.25,29838.5,23929.77
2022-05-17,1.27,0.27,30415.91,23913.13
2022-05-18,1.2,0.2,28667.29,23872.96
2022-05-19,1.27,0.27,30282.48,23853.47
2022-05-20,1.22,0.22,29166.15,23816.01
2022-05-21,1.24,0.24,29410.72,23811.09
2022-05-22,1.27,0.27,30264.29,23814.77
2022-05-23,1.22,0.22,29075.68,23781.19
2022-05-24,1.25,0.25,29630.05,23777.28
2022-05-25,1.24,0.24,29508.27,23765.38
2022-05-26,1.23,0.23,29188.71,23741.27
2022-05-27,1.21,0.21,28597.33,23701.43
2022-05-28,1.22,0.22,29013.53,23701.34
2022-05-29,1.24,0.24,29452.23,23704.54
2022-05-30,1.34,0.34,31716.41,23721.22
2022-05-31,1.34,0.34,31782.16,23739.36
2022-06-01,1.26,0.26,29789.58,23699.93
2022-06-02,1.29,0.29,30439.63,23648.77
2022-06-03,1.26,0.26,29680.3,23624.47
2022-06-04,1.26,0.26,29845.48,23602.39
2022-06-05,1.27,0.27,29897.9,23596.56
2022-06-06,1.33,0.33,31353.78,23590.15
2022-06-07,1.32,0.32,31111.75,23561.72
2022-06-08,1.28,0.28,30189.27,23546.4
2022-06-09,1.28,0.28,30082.94,23514.61
2022-06-10,1.24,0.24,29067.38,23492.41
2022-06-11,1.21,0.21,28389.49,23466.93
2022-06-12,1.13,0.13,26587.35,23431.8
2022-06-13,0.97,-0.03,22471.59,23189.72
2022-06-14,0.96,-0.04,22118.37,23021.37
2022-06-15,0.98,-0.02,22566.73,22921.53
2022-06-16,0.89,-0.11,20372.85,22818.09
2022-06-17,0.9,-0.1,20432.26,22745.51
2022-06-18,0.84,-0.16,18954.25,22634.8
2022-06-19,0.91,-0.09,20553.48,22634.72
2022-06-20,0.91,-0.09,20550.91,22613.64
2022-06-21,0.92,-0.08,20699.21,22575.54
2022-06-22,0.89,-0.11,19956.16,22528.78
2022-06-23,0.94,-0.06,21098.41,22524.07
2022-06-24,0.94,-0.06,21219.46,22501.38
2022-06-25,0.95,-0.05,21474.19,22507.83
2022-06-26,0.93,-0.07,21031.85,22501.88
2022-06-27,0.92,-0.08,20718.16,22471.25
2022-06-28,0.9,-0.1,20251.96,22448.06
2022-06-29,0.9,-0.1,20094.16,22424.11
2022-06-30,0.89,-0.11,19908.49,22355.51
2022-07-01,0.86,-0.14,19249.33,22313.82
2022-07-02,0.86,-0.14,19225.66,22300.51
2022-07-03,0.87,-0.13,19294.21,22285.63
2022-07-04,0.91,-0.09,20212.81,22286.54
2022-07-05,0.9,-0.1,20158.69,22275.47
2022-07-06,0.92,-0.08,20545.04,22236.24
2022-07-07,0.97,-0.03,21611.8,22235.07
2022-07-08,0.97,-0.03,21592.65,22223.1
2022-07-09,0.97,-0.03,21582.17,22190.62
2022-07-10,0.94,-0.06,20846.53,22183.26
2022-07-11,0.9,-0.1,19944.25,22107.54
2022-07-12,0.87,-0.13,19309.71,22087.5
2022-07-13,0.92,-0.08,20230.81,22086.87
2022-07-14,0.93,-0.07,20577.38,22068.3
2022-07-15,0.95,-0.05,20827.27,21986.13
2022-07-16,0.96,-0.04,21199.01,21986.9
2022-07-17,0.95,-0.05,20792.81,21982.31
2022-07-18,1.02,0.02,22447.39,21989.72
2022-07-19,1.07,0.07,23399.91,21964.19
2022-07-20,1.06,0.06,23222.77,21970.62
2022-07-21,1.06,0.06,23153.54,21932.71
2022-07-22,1.04,0.04,22686.32,21889.95
2022-07-23,1.03,0.03,22452.14,21875.91
2022-07-24,1.03,0.03,22585.4,21870.92
2022-07-25,0.98,-0.02,21305.59,21839.98
2022-07-26,0.97,-0.03,21258.08,21824.08
2022-07-27,1.05,0.05,22960.19,21837.08
2022-07-28,1.09,0.09,23855.65,21848.93
